# id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,class
1.700000000000000000e+01,1.409681729334626210e+00,3.328500962691447018e+00,3.358885940458129493e+00,4.419432325993845723e+00,1.137602232655237078e+00,-4.053388844842263361e-01,4.824405920763528144e-01,-1.705341942047336357e+00,-6.260340079706372407e-01,-2.293074197701165051e+00,7.000000000000000000e+00
1.800000000000000000e+01,5.181638322412149833e-01,1.656436485556487481e+00,2.195061194234108726e+00,1.760593445380474797e+00,7.602544708635735615e-01,-2.215023593143471969e-01,6.863560537674512352e-01,2.856171107574945189e-01,6.305152473707305028e-01,-5.097258194375288154e-01,7.000000000000000000e+00
1.900000000000000000e+01,1.459722397028669238e+00,-5.027356293481519689e-01,1.109328344976922676e+00,1.050643731896331978e+00,-8.618269188535745418e-01,-5.727302667044130713e-01,-1.234430548258635962e+00,-1.295335541118059153e+00,1.133057798170308494e+00,-9.148048355818449995e-02,5.000000000000000000e+00
2.000000000000000000e+01,-2.206987195704413818e+00,1.035317106647178020e+00,-6.289734505625955707e-01,1.629258835616292256e+00,1.077647586679271630e+00,4.827393543588172076e-01,5.449160784859710116e-01,-1.420061433744924884e+00,-2.727016834907517229e+00,-1.628055306753704023e+00,4.000000000000000000e+00
2.100000000000000000e+01,-1.105750888136348975e-01,1.743429583821344053e+00,-9.317483463306134306e-01,-5.246086081187189443e+00,-2.508253186189975281e+00,-6.731443041811467909e-01,-2.269284081821878463e-01,3.306252174286416157e+00,2.387314822790077784e+00,1.651296984416937175e+00,6.000000000000000000e+00
2.200000000000000000e+01,-8.666453809481413639e-01,2.010952363696818956e+00,-2.113205497292872437e+00,-1.732732032779019660e+00,-2.572651072994073473e+00,-5.527555188905801664e-01,-1.818981151742311120e+00,-1.993332635669847974e+00,-1.761177042980146101e+00,-1.498322754350030594e+00,4.000000000000000000e+00
2.300000000000000000e+01,3.312346819761777805e-01,2.662022572157091815e+00,-4.763493329031902590e-01,-1.547609165205060755e+00,-2.992517086109923952e+00,-1.059151101242040260e+00,-1.963861177482738363e+00,-1.367353700767949043e+00,3.376410402825258394e-02,-1.107642224774987749e+00,4.000000000000000000e+00
2.400000000000000000e+01,-2.463374239071867144e-01,-3.625373224538397388e-02,-1.072081191274746548e+00,-2.853923726595140486e+00,-1.492509208582654123e+00,-2.853076892964296896e-01,-5.204727630614308653e-01,1.225991386737615985e+00,1.050131168688041683e+00,9.825723994682710183e-01,6.000000000000000000e+00
2.500000000000000000e+01,-1.037546075564276027e+00,4.363613890885906788e-01,-2.233833527580306733e-01,-1.155612628432299838e+00,8.489918648964667192e-01,3.931215398636701552e-01,1.375391581734501711e+00,2.092658931726246063e+00,1.222550443491448036e-01,6.753283771405549363e-01,7.000000000000000000e+00
2.600000000000000000e+01,9.009290421977254049e-01,2.280221523546997808e+00,-1.168468902227242756e+00,-1.144086486798733038e+00,-2.891587305657605800e+00,-8.848288460633715324e-01,-2.194093767186672483e+00,-2.302571642122793527e+00,-1.001695622338702796e+00,-1.570200551973241154e+00,4.000000000000000000e+00
2.700000000000000000e+01,6.644892614211248549e-01,3.096650359507368666e+00,2.073986243615353331e+00,2.486781078311147475e+00,4.415903466811469391e-01,-3.616303153471885912e-01,3.302598678048876968e-01,-9.981581045690870457e-01,-6.234003325493022718e-01,-1.768098272849359498e+00,5.000000000000000000e+00
2.800000000000000000e+01,3.617871528195360509e-01,-2.971126355224387172e+00,-2.991332185005169286e+00,-6.585164906473141011e-01,5.768528547453894983e-01,8.897058118525660309e-01,-1.395581244666511123e-01,-9.584172525489051964e-01,-2.188046111328798560e+00,2.269404774515543233e-01,2.000000000000000000e+00
2.900000000000000000e+01,-3.516731781479810470e-01,-1.028309253689613012e+00,9.791183399642204854e-01,8.608796743824016495e-01,2.651305776911602852e+00,8.170708230349637002e-01,2.277420890463276226e+00,2.285304287290830239e+00,4.477368347452781450e-01,1.055373342668711967e+00,5.000000000000000000e+00
3.000000000000000000e+01,1.146056614102488741e-01,-2.046392178885160007e+00,-1.885088092136734783e+00,9.746463742841626754e-01,-1.259161454647456324e+00,-9.501298044091965878e-02,-2.321407287273087761e+00,-3.914205497187109195e+00,-1.880975074918876500e+00,-1.116646657506226159e+00,0.000000000000000000e+00
3.100000000000000000e+01,8.904194951240376188e-01,1.896663568681746570e+00,-1.229602584663825660e+00,1.024889356700243948e+00,9.679155813318658375e-01,5.625028121070461129e-01,7.570109677084803090e-01,-1.234223092195811056e+00,-3.438048482777956494e+00,-1.951442048109900851e+00,6.000000000000000000e+00
3.200000000000000000e+01,1.133879654204260179e+00,1.298122092869055333e+00,-1.952311225800339001e+00,-1.436288877398262720e+00,-1.510619731705246105e+00,-1.726948436829421896e-01,-9.772493593214727214e-01,-1.199855613908294316e+00,-1.708937013714824316e+00,-1.039838781326303030e+00,4.000000000000000000e+00
3.300000000000000000e+01,-2.472855777899183871e-01,-1.263765531137655440e+00,-1.054182830273369342e+00,1.337295424638106578e+00,1.431612957870897151e+00,7.497042337206042406e-01,5.213766036746934063e-01,-1.067585971797801569e+00,-2.106909566381841348e+00,-5.820799329584771531e-01,0.000000000000000000e+00
3.400000000000000000e+01,1.922651914832291392e-02,-9.390282165129457681e-01,5.330898651092951246e-01,-1.878783219739399435e-02,7.576398673899733538e-01,1.997907724438419685e-01,6.695304510392843245e-01,1.166313407871129915e+00,9.402773361435667887e-01,8.989866837314443027e-01,5.000000000000000000e+00
3.500000000000000000e+01,4.716741494701809367e-01,2.216186885552075214e+00,-5.046007436797672607e-01,1.001968980500742790e+00,1.058621021117885475e+00,4.466611902259153832e-01,1.020873967371479285e+00,-5.552828252836745637e-01,-2.652539486616918740e+00,-1.653237095520635691e+00,4.000000000000000000e+00
3.600000000000000000e+01,-2.565390323702810838e-01,1.830578034220264882e+00,-1.066830877789631815e+00,-1.242751813290104757e+00,-3.953644860848435361e-01,6.392989155388392741e-02,2.993934058055935377e-01,3.454138300885378765e-01,-1.228387077190419507e+00,-6.398340861029103710e-01,6.000000000000000000e+00
3.700000000000000000e+01,2.334403478091002238e-01,-2.074398380862668478e+00,3.905280655396201617e-01,2.117719482501804862e+00,9.848097265472637307e-01,2.808120479949137716e-01,-1.962832151208362963e-01,-1.367720040347550015e+00,-3.111476676784963313e-01,-7.154922551385223262e-02,1.000000000000000000e+00
3.800000000000000000e+01,-4.213176090915050076e-01,1.065327574752643169e+00,8.314139812801097928e-01,-3.493516742541628028e-01,6.592159582195697975e-01,7.710911971832540290e-02,1.127673828017353053e+00,1.731206378446887850e+00,6.711553782757886388e-01,3.932116386753059523e-01,7.000000000000000000e+00
3.900000000000000000e+01,-4.223335035486204259e-01,-9.734132413391342054e-01,-5.778357196738406198e-01,-2.623419573669870886e+00,-1.438309728162593171e+00,-3.543339475465251409e-01,-6.679166955717414922e-01,1.363680866236105516e+00,1.939731899384928626e+00,1.518594183896351701e+00,0.000000000000000000e+00
4.000000000000000000e+01,1.125800119394621407e-01,3.052192957561889131e+00,1.975481154422703778e+00,5.594309293195034449e-01,-5.603314767232452365e-01,-6.776300313435004163e-01,6.889959438650491985e-02,3.165305455246361088e-01,9.029313397509526329e-01,-7.502114808923109335e-01,7.000000000000000000e+00
4.100000000000000000e+01,-1.147560399536357911e+00,-1.469200268226112271e+00,1.291610593977432941e+00,-1.312347244772787747e+00,-1.067406129069510268e+00,-6.130528716523574451e-01,-6.517513287496368157e-01,1.543738631947436435e+00,3.553728902573193515e+00,1.969624469916791298e+00,3.000000000000000000e+00
4.200000000000000000e+01,8.297797527907231352e-01,7.383512224433487203e-01,4.919627103003232360e-01,-1.965078759717003853e-01,8.921703874004537349e-01,2.365489324004108884e-01,1.191774724525060725e+00,1.506686526503897339e+00,2.128263481438577021e-01,3.023227484723447489e-01,7.000000000000000000e+00
4.300000000000000000e+01,-2.715396645292634803e-01,-1.993455957993031546e+00,1.307610185918725465e+00,1.613746902888562040e-01,-2.815271063929818851e+00,-1.316406224870063202e+00,-3.110321628923472304e+00,-1.985209579990154571e+00,3.204167663228024487e+00,7.831085777375408341e-01,1.000000000000000000e+00
4.400000000000000000e+01,6.466074160378179059e-01,-1.264364380038252467e+00,-1.214867457471002776e-01,2.802861412891254567e+00,2.794228561971738856e+00,1.048690628037252548e+00,1.441815593989566047e+00,-8.174701352695091794e-01,-2.294333779131696449e+00,-7.216203064844326498e-01,1.000000000000000000e+00
4.500000000000000000e+01,6.466496902342466768e-02,7.637895720760554674e-01,-6.737265948282114003e-01,9.355580471746378635e-01,3.543952873369969225e+00,1.461506339284954548e+00,3.260757863117909050e+00,1.821631999545241243e+00,-2.791340582619691091e+00,-4.617557099986113744e-01,1.000000000000000000e+00
4.600000000000000000e+01,-2.363589824990312005e-01,-9.818769012646408889e-01,-4.211281272923916852e-01,8.619448741875479492e-01,1.130753480950583700e+00,5.138979979968715250e-01,5.508200526193314239e-01,-2.870096406683054768e-01,-9.999939855590578297e-01,-1.094259391162680506e-01,1.000000000000000000e+00
4.700000000000000000e+01,-7.369380312906925745e-01,6.504945130377742801e-01,8.339197288691888588e-01,-1.189530361403176917e+00,4.295202357696800144e-01,1.631193946118666971e-02,1.154059403439045450e+00,2.537928419988046524e+00,1.523572899760979649e+00,1.084157588237844916e+00,7.000000000000000000e+00
4.800000000000000000e+01,1.502112024458289952e+00,-6.163341769629258060e-01,-1.395581015806472536e+00,-2.174363550194634342e+00,-2.599785621355649168e-01,2.459969883655955258e-01,2.971013451001080496e-01,1.343892937362829443e+00,9.733106042656514134e-02,9.006725586249385573e-01,0.000000000000000000e+00
4.900000000000000000e+01,1.265904969325740259e+00,1.309894600754928806e+00,1.813113478140867763e+00,3.582482253425686380e+00,8.023289058774727422e-01,-1.685183445687956083e-01,-1.231795204302763569e-01,-2.216907166182152888e+00,-1.019382231810006312e+00,-1.787232172433822708e+00,5.000000000000000000e+00
5.000000000000000000e+01,-2.787303373099390136e-01,-1.593073560065652039e-01,-9.881982246324478858e-01,-2.450969643996409708e+00,-1.066855857172211097e+00,-1.467210495401483905e-01,-2.635146605385939589e-01,1.210669688941193201e+00,8.185115741795252475e-01,9.150322740456106052e-01,6.000000000000000000e+00
5.100000000000000000e+01,-1.404566674451433794e+00,-1.266480930632357893e+00,1.535235347971969588e+00,3.025998467805290026e+00,2.114492964152224097e+00,4.482529007860927006e-01,8.967332455122700718e-01,-4.865747289009463294e-01,-1.360826512314643466e-01,-1.264137396676245917e-01,4.000000000000000000e+00
5.200000000000000000e+01,-2.574147400132144603e-01,-7.928477629940235971e-01,-1.677363147998322201e+00,-2.931389986942503967e+00,-9.396991824791282033e-01,6.347490169851666142e-02,-1.596270318082761985e-01,1.390045794652905009e+00,5.277182018951303011e-01,1.165346817031127191e+00,2.000000000000000000e+00
5.300000000000000000e+01,-6.833747724292874581e-01,-1.338027379427643382e+00,3.088046668534601968e-01,-1.902594981717922407e+00,-3.709723292704714126e-01,-1.348088370844472417e-01,1.770879634563918836e-01,2.201685013357339127e+00,2.467027737891278161e+00,1.940831496728661731e+00,3.000000000000000000e+00
5.400000000000000000e+01,-8.449269969209063369e-01,7.578256415086062070e-01,-2.029430314823994497e+00,-1.906278028825509674e+00,-3.324080270655882519e-01,3.163749048975909584e-01,2.895975664987182063e-01,4.716897017383832047e-01,-1.524871217818396296e+00,-2.420244798126937602e-01,6.000000000000000000e+00
5.500000000000000000e+01,1.219197962726018769e+00,3.984538868195810490e-01,1.911984914828912085e+00,-1.817007204970971568e+00,-1.994524290639140940e+00,-1.112427912384522877e+00,-9.429224336276063045e-01,1.754648347883432269e+00,4.099108122647561636e+00,1.614087152196812536e+00,7.000000000000000000e+00
5.600000000000000000e+01,1.285627540239017708e-01,-1.331822825377714015e+00,1.184118665263713677e+00,2.123317998199215850e+00,6.000970139263153147e-01,-3.925186897895982518e-02,-3.344062900492551504e-01,-1.133294590047049022e+00,4.700763963759129749e-01,-5.491004629106532864e-02,1.000000000000000000e+00
5.700000000000000000e+01,-1.011610618011753004e+00,-6.451755692887612970e-01,7.220765557354551500e-01,2.803017822298309092e+00,1.494265484319006632e+00,3.689983402093783282e-01,3.633514883615359681e-01,-1.439097456448801271e+00,-1.155478583305841189e+00,-8.451465974121087354e-01,5.000000000000000000e+00
5.800000000000000000e+01,8.643054077110869926e-01,-4.836829941254076060e-01,-5.608365963979440316e-01,-2.809808528215671064e+00,1.155840793554687718e-01,2.360202367743720608e-01,1.075051031623537545e+00,3.140003750632256452e+00,1.476135622464576969e+00,1.823006932225949672e+00,3.000000000000000000e+00
5.900000000000000000e+01,-1.304457450533595297e+00,9.275215339337394838e-03,-6.994535788674414167e-01,-1.644834445463011496e+00,6.073486192367487657e-01,4.154837949285448140e-01,1.179073287548775939e+00,2.086794536564322122e+00,1.128613056364763390e-01,8.687877307147806594e-01,2.000000000000000000e+00
6.000000000000000000e+01,-4.726612607855277259e-01,4.002471238213141103e-01,4.083962697153631360e-02,1.790968098243533202e+00,9.004827224538678454e-01,2.861842754186005866e-01,2.734254737767996546e-01,-1.286243519093642096e+00,-1.640337317640134351e+00,-1.136791577839669998e+00,5.000000000000000000e+00
6.100000000000000000e+01,-1.070964506413045081e+00,-1.971372325390793323e+00,1.305028872963180486e+00,-1.128601515106403275e+00,-2.953815035427028945e+00,-1.337049172002843456e+00,-2.728172048866360555e+00,-5.329416085684111071e-01,4.148788790468358911e+00,1.607451791834493271e+00,1.000000000000000000e+00
6.200000000000000000e+01,2.222772702459308303e-01,1.558519447017845394e+00,1.774714451028921669e+00,3.669664802901799305e+00,1.895871761282342360e+00,2.531749651800825340e-01,9.902441698273467541e-01,-1.275913249826170048e+00,-1.523107706077175161e+00,-1.706263705259873031e+00,7.000000000000000000e+00
6.300000000000000000e+01,1.505400266200050963e+00,4.127813181505567641e+00,1.554452150693583778e+00,2.945637837378223267e-01,-9.551895196004148714e-01,-7.556881485062215686e-01,-7.775617402541432077e-02,-5.564308303947473888e-02,1.559301366870489147e-01,-1.366455403376193090e+00,7.000000000000000000e+00
6.400000000000000000e+01,1.374082844594531894e+00,-1.397027892998870646e+00,2.648055897498071687e-01,1.352788113693599303e+00,-1.154450082328959404e-01,-1.086522219782126430e-01,-8.902289594962191632e-01,-1.594647063483269012e+00,4.322145576265190581e-02,-1.889713357718487696e-01,0.000000000000000000e+00
6.500000000000000000e+01,-8.430657782512924747e-01,1.123474693809721536e+00,-1.394170742192656132e+00,5.790873023256837282e-02,8.620956013860647804e-01,5.920638262491277892e-01,8.677510958293799259e-01,-2.823359475208432334e-01,-2.578732656216394581e+00,-1.081263711139069716e+00,4.000000000000000000e+00
6.600000000000000000e+01,-4.827445498432089699e-01,-1.446690107132835745e+00,-4.445923978087222839e-01,1.183280764228967996e+00,2.058894584752894552e+00,8.749085580782964833e-01,1.268580382824780139e+00,2.054425257343657218e-01,-1.283563586055973538e+00,9.048077254108770340e-02,2.000000000000000000e+00
6.700000000000000000e+01,-7.351996750302284278e-01,-1.033027575412011068e+00,-1.408033935512013723e+00,-4.918426966354965124e+00,-2.843245338630543184e+00,-6.683690523780925208e-01,-1.294914880189417916e+00,2.172512677887933563e+00,2.891487564426210355e+00,2.289222315687817755e+00,6.000000000000000000e+00
6.800000000000000000e+01,-1.588895593550279317e+00,1.036605359993134634e-01,7.260858334903533828e-01,2.243194457574672285e+00,1.310923066194364939e+00,2.994474084309443618e-01,5.465006412076560682e-01,-9.169014685984158142e-01,-1.045681813489613310e+00,-8.351749417137526166e-01,5.000000000000000000e+00
6.900000000000000000e+01,5.735144979476252125e-01,3.317745441773123360e-01,-4.927927048878444349e-01,-2.983768752364295840e-01,3.601000071303694927e-01,2.396554326675290891e-01,4.784130562885501314e-01,3.468778114418078484e-01,-6.675868629077400529e-01,-1.253957761273648552e-01,7.000000000000000000e+00
7.000000000000000000e+01,-1.158994811984929568e-01,5.937201552929380899e-01,-1.391136027274120002e+00,8.436921587207036888e-01,9.692198266256343286e-01,6.216042600400027984e-01,5.595221833708323711e-01,-1.149877105114965437e+00,-2.921892008237562344e+00,-1.353295282043336156e+00,4.000000000000000000e+00
7.100000000000000000e+01,-1.615028121720927912e+00,-2.899178902481425180e-01,-1.530723784606045967e+00,-1.451302217276357442e+00,2.208120215423849952e-01,4.344083184256367636e-01,5.362999974399857983e-01,8.252650851554026445e-01,-8.663434304826505006e-01,3.156570522431029202e-01,0.000000000000000000e+00
7.200000000000000000e+01,9.037814169692699462e-01,-2.797402908751448258e+00,3.648076578030684525e-01,-2.475073494770563265e-01,2.821401256977747352e+00,1.063238223708355301e+00,2.470690213433748283e+00,3.324554789667405696e+00,1.211513516599774798e+00,2.272694238426882674e+00,3.000000000000000000e+00
7.300000000000000000e+01,-2.332736874625405132e+00,-6.853344836565988807e-01,-1.704470620014908455e+00,6.472395567480183631e-01,1.885597050446168765e+00,1.062935593712114990e+00,1.277200342744068795e+00,-2.636798573667069601e-01,-2.834795309280726094e+00,-6.139947343360743215e-01,0.000000000000000000e+00
7.400000000000000000e+01,1.048927878668425018e-01,2.903476237204007937e+00,3.852965728364746933e+00,6.587006849325508284e+00,2.249098906601557424e+00,-1.251801353087619306e-01,7.239711998907987223e-01,-2.910008843752647234e+00,-1.625392508451068085e+00,-3.024838854007865230e+00,7.000000000000000000e+00
7.500000000000000000e+01,-9.409461868206349111e-01,-8.071455873078462462e-01,-1.962010008121212401e+00,-3.204952049674971271e+00,-8.457837337952255341e-01,1.640065498653408560e-01,2.623911748881768702e-03,1.600493108831577249e+00,3.377002717033539270e-01,1.222343864137624969e+00,2.000000000000000000e+00
7.600000000000000000e+01,-9.251773787993013975e-01,8.926207960920203854e-01,-6.532082999838373372e-01,1.436355870733423856e+00,9.202718495623998241e-01,4.343468477370973080e-01,4.325590031972855187e-01,-1.357363399548975336e+00,-2.515114804385286451e+00,-1.488206315262712298e+00,4.000000000000000000e+00
7.700000000000000000e+01,-7.991439850079431473e-01,7.988868483606583748e-01,-6.698979430236180477e-01,2.002956697607333414e+00,1.177726952480076861e+00,5.239466125312235434e-01,4.450519332135024486e-01,-1.816736391213686908e+00,-2.964627845036536868e+00,-1.775391071622429928e+00,4.000000000000000000e+00
7.800000000000000000e+01,1.380582727547195132e+00,-1.157821170865618754e+00,6.298186561211581713e-01,9.439027519457939830e-01,7.806003059454698079e-01,1.685342349554479480e-01,2.776239462465163732e-01,7.385860193573690058e-02,4.709882605005178968e-01,4.038681322125763917e-01,3.000000000000000000e+00
7.900000000000000000e+01,1.717287663706958289e+00,2.133226244231851698e+00,-6.223381609254604596e-01,-7.853319320795597580e-01,3.356010356506797798e-01,2.388321884958586050e-01,9.753372083928664171e-01,8.456546016329234972e-01,-1.304568465688701995e+00,-6.551309709631701894e-01,6.000000000000000000e+00
8.000000000000000000e+01,4.847161910115026506e-01,4.790116583847224829e-01,5.515648021512598032e-01,1.388938247132965043e-01,-2.298521306847043366e-01,-2.108112049914221409e-01,-1.193739198192176609e-01,3.294847566265213246e-02,4.538157248766917506e-01,-5.412528791600157430e-02,5.000000000000000000e+00
8.100000000000000000e+01,-1.321625304081815999e+00,-7.270503472030036551e-01,2.926723173738048356e-01,-1.846512338207670023e+00,-1.224438615813836062e+00,-4.710533731479510933e-01,-5.944477468393700725e-01,1.288738523449317608e+00,2.343515928102123613e+00,1.419785536016290095e+00,7.000000000000000000e+00
8.200000000000000000e+01,1.122726611940920494e+00,-6.649131771315968109e-01,-4.416422989423789414e-01,1.788621183405668669e+00,6.617103850847814162e-01,3.092304377843618224e-01,-2.384835797084936537e-01,-1.902261219350561916e+00,-1.715237536922161299e+00,-9.977851272613098566e-01,4.000000000000000000e+00
8.300000000000000000e+01,2.805061233970381984e+00,-2.314474343635083642e+00,7.839647618927063633e-01,-4.799537603959268539e-01,-1.351839589312484602e+00,-6.271131619653605993e-01,-1.506872754062096975e+00,-1.627974939198373328e-01,2.760126469022440077e+00,1.425726092047864713e+00,2.000000000000000000e+00
8.400000000000000000e+01,-1.136411534156576364e+00,-2.707264686602590675e-01,2.576459623015042943e+00,2.534149630572509082e+00,-9.728786792734422928e-01,-9.520042781867583681e-01,-1.692623979642435827e+00,-2.102028121839005337e+00,1.892648093688154898e+00,-4.117811683360857455e-01,5.000000000000000000e+00
8.500000000000000000e+01,-1.636711458664453778e+00,3.629666466582861517e-01,4.204458202014796919e-01,-2.348824067083261191e+00,-2.698158787044172335e+00,-1.068511634067478733e+00,-1.657337002108001167e+00,5.710158378930985101e-01,2.744279086101235610e+00,9.943250296867034432e-01,7.000000000000000000e+00
8.600000000000000000e+01,-1.151988210133956692e+00,6.162192849496672675e-01,-6.508820255140871369e-01,-6.500309654186514630e-01,3.844549908392180804e-02,1.520251670348531092e-01,3.264669305241935660e-01,3.461099011163876193e-01,-6.689536337765158436e-01,-1.776521412728251370e-01,6.000000000000000000e+00
8.700000000000000000e+01,-5.642818177536155222e-01,1.326312376889276168e+00,3.302748599381512662e+00,2.714711138132443580e+00,2.122558683773296817e+00,6.042929198067947816e-02,1.773657318934379390e+00,1.296413016619792913e+00,1.186248073182150975e+00,-6.557832978405730984e-02,5.000000000000000000e+00
8.800000000000000000e+01,-5.528783312101170910e-01,-1.291702225303302143e+00,-1.868208515101739575e+00,1.910946214206439564e-02,1.212550766595645868e-01,4.436672719702264844e-01,-3.942102681698673727e-01,-1.357095279689666922e+00,-1.871567846809212288e+00,-4.513648479888791032e-01,0.000000000000000000e+00
8.900000000000000000e+01,1.817468734692132548e+00,-2.949634944500343359e-01,-8.188017841674355424e-01,-1.960614035251443399e+00,-9.010592270891794042e-01,-1.272106969408738075e-01,-2.949821540546160303e-01,8.977845643290702782e-01,7.068493471199737144e-01,7.772802498534494564e-01,2.000000000000000000e+00
9.000000000000000000e+01,5.540847570033409220e-01,1.108926752336279797e+00,-1.338523623483529157e+00,-5.116968623174175335e+00,-3.207471453939253259e+00,-8.527147432219430723e-01,-1.164598306500609137e+00,2.139103117656911301e+00,2.236410720845539046e+00,1.443657524773724221e+00,6.000000000000000000e+00
9.100000000000000000e+01,-7.787197317807245112e-01,-1.600280875913904000e+00,-1.139539818911562197e+00,3.046416784760463958e-01,6.152590405840376864e-01,4.846909092452220125e-01,3.421210464774804283e-02,-6.668788299120820273e-01,-1.117216366901166769e+00,1.220716190818216251e-02,0.000000000000000000e+00
9.200000000000000000e+01,9.953158916715005855e-01,-2.469007535747218096e+00,1.691659889365928038e+00,-6.291950494183462528e-01,-7.092238521910414484e-01,-5.566371563232194175e-01,-6.987774201903894644e-01,1.349036316400559432e+00,3.948984970379814996e+00,2.250567348750430519e+00,3.000000000000000000e+00
